#{"t_start": 1750064445.9800642, "env_id": "my_robotenv-v1"}
r,l,t
58.5,156,3681.984706
82.0,148,3687.859209
107.5,40,3687.969912
92.0,75,3688.175231
46.5,247,3688.885149
110.5,67,3689.100252
57.5,198,3689.737615
85.5,69,3689.930516
76.0,123,3690.262372
103.5,86,3690.514698
71.0,140,3690.939477
105.0,57,3691.106982
42.5,276,3691.909734
92.5,51,3692.057877
91.0,39,3692.152702
62.5,159,3692.625475
71.5,183,3693.155828
-15.5,412,3699.804886
94.0,89,3700.058813
86.5,133,3700.438334
86.5,96,3700.747316
61.0,188,3701.289395
103.5,53,3701.447688
-51.0,45,3701.573802
66.5,170,3702.073882
78.0,136,3702.468551
96.5,42,3702.594446
95.0,60,3702.75241
43.5,198,3703.319956
99.5,58,3703.478231
95.5,62,3703.651908
82.0,140,3704.060241
100.0,48,3704.218089
99.5,23,3704.315064
83.5,157,3704.748392
78.0,170,3710.610386
90.0,69,3710.815595
96.0,80,3711.052419
98.0,62,3711.251619
83.5,130,3711.619851
85.5,109,3711.948342
40.0,230,3712.596094
97.0,42,3712.722641
44.0,251,3713.456904
-33.0,9,3713.478577
48.5,226,3714.139946
80.5,170,3714.613955
102.5,60,3714.797581
97.0,53,3714.945387
84.0,93,3715.214369
88.5,124,3715.57663
-39.0,10,3715.608379
106.0,25,3715.671455
91.0,98,3715.95891
73.0,159,3721.802837
92.5,72,3722.060069
80.5,108,3722.4218
74.5,152,3722.86399
39.5,284,3723.653884
95.5,74,3723.8722
99.5,95,3724.150633
99.0,72,3724.361817
78.5,156,3724.820108
103.5,28,3724.908412
101.0,14,3724.955927
102.0,65,3725.135022
77.5,180,3725.624248
96.0,51,3725.802035
82.5,80,3726.029318
104.5,39,3726.139824
104.5,63,3726.330037
108.0,64,3726.519042
55.0,159,3726.975649
90.5,59,3727.148875
97.5,44,3727.27494
102.0,109,3727.589562
93.0,86,3733.227399
84.0,154,3733.6853
97.5,88,3733.951947
94.5,46,3734.077651
100.0,56,3734.267256
94.0,89,3734.520169
34.5,165,3734.962341
109.0,59,3735.151649
108.5,57,3735.310164
45.5,237,3735.983319
91.0,98,3736.251909
96.5,48,3736.403804
103.5,67,3736.599025
99.0,55,3736.741272
98.5,71,3736.962544
95.0,67,3737.183797
-37.5,14,3737.215553
86.5,79,3737.436672
82.5,113,3737.75238
60.5,219,3738.361944
101.0,92,3738.629639
107.0,42,3738.756209
95.0,92,3744.424424
52.5,243,3745.166031
93.5,72,3745.371292
87.0,98,3745.655801
90.5,91,3745.904884
100.5,15,3745.967936
14.5,340,3746.992737
97.0,61,3747.166461
75.0,168,3747.650164
56.5,182,3748.158694
-31.5,3,3748.174352
72.5,150,3748.599638
97.0,78,3748.820117
-30.5,1,3748.820117
85.0,129,3749.214258
91.0,121,3749.561843
51.0,174,3750.050779
82.5,92,3750.324318
97.5,57,3755.915294
89.0,77,3756.168149
71.0,121,3756.525787
104.0,23,3756.604921
95.5,88,3756.888548
96.0,66,3757.078272
83.5,50,3757.236177
106.5,44,3757.362716
101.5,53,3757.520886
103.5,13,3757.568263
103.0,55,3757.726336
83.0,139,3758.120399
84.5,121,3758.467867
95.0,50,3758.625732
-40.0,18,3758.688793
71.0,149,3759.130378
75.5,111,3759.461438
100.5,70,3759.682267
88.5,71,3759.885945
33.5,224,3760.549211
99.0,80,3760.818109
96.0,76,3761.022808
84.5,124,3761.37007
84.0,136,3761.795927
-35.0,14,3761.822288
102.0,64,3767.433961
83.0,123,3767.807885
-31.5,2,3767.82357
91.0,146,3768.217044
70.0,85,3768.469053
96.5,38,3768.579509
103.5,11,3768.610846
99.5,93,3768.894885
74.5,126,3769.274064
99.0,44,3769.416174
75.0,117,3769.749573
95.5,73,3769.965934
67.5,164,3770.448709
-31.0,2,3770.454743
103.5,45,3770.580476
78.0,113,3770.911895
-33.0,6,3770.927554
103.5,35,3771.022322
81.5,154,3771.479909
82.0,142,3771.87072
96.0,50,3772.028201
76.0,107,3772.328188
99.5,67,3772.502454
89.5,75,3772.723418
60.0,222,3778.819987
-43.0,54,3778.977753
94.5,64,3779.16681
78.5,124,3779.528689
95.0,60,3779.70267
50.5,196,3780.268257
93.5,84,3780.520518
-18.5,455,3781.841123
71.0,125,3782.204408
99.5,79,3782.488218
80.5,140,3782.86702
-36.0,19,3782.930056
94.5,103,3783.229712
-28.5,6,3783.255383
98.0,85,3783.498363
89.5,130,3783.886686
98.0,83,3784.123617
88.5,61,3784.297192
-31.0,2,3784.31326
92.5,82,3784.534186
-32.0,20,3784.597267
90.0,63,3790.151841
49.5,197,3790.724422
64.0,169,3791.244375
98.0,72,3791.465512
80.0,140,3791.871968
99.0,47,3792.008113
107.5,24,3792.077209
79.5,142,3792.487947
-47.5,78,3792.703004
102.0,68,3792.882563
102.0,67,3793.087805
97.5,72,3793.309434
99.0,51,3793.451088
-29.5,2,3793.466747
87.5,95,3793.734517
-36.5,8,3793.775065
86.0,109,3794.062458
80.0,125,3794.473279
97.5,21,3794.535982
50.0,263,3795.293197
88.5,125,3795.656895
-30.5,1,3795.672554
95.0,65,3795.850751
102.5,46,3795.967345
98.0,73,3801.639831
70.5,194,3802.221539
101.0,37,3802.331527
102.5,79,3802.568655
26.5,308,3803.514342
103.0,69,3803.703953
101.0,43,3803.830595
101.0,79,3804.064871
91.0,137,3804.459685
57.0,199,3805.026958
55.5,195,3805.611623
88.0,134,3805.983758
87.0,60,3806.15716
97.5,86,3806.377802
104.0,57,3806.535544
44.0,257,3807.276749
-33.5,5,3807.293095
91.5,130,3813.157295
91.5,79,3813.431332
83.5,80,3813.668008
86.0,105,3814.025902
95.5,80,3814.278557
86.5,130,3814.657102
85.0,123,3815.035133
105.0,25,3815.113334
102.5,17,3815.160334
92.5,100,3815.460305
2.0,369,3816.498926
-36.0,14,3816.546406
29.0,190,3817.051337
82.5,98,3817.334485
107.5,61,3817.50833
100.0,75,3817.729312
-31.5,2,3817.729312
104.0,54,3817.900542
99.5,37,3818.010607
97.5,63,3818.168504
96.5,83,3818.405483
74.0,166,3818.91012
99.0,97,3824.642092
103.5,85,3824.909962
99.5,81,3825.176997
108.0,43,3825.297134
103.0,73,3825.508205
84.5,83,3825.755079
104.5,35,3825.869526
106.5,79,3826.089997
105.0,45,3826.216585
101.5,81,3826.447562
75.5,128,3826.815975
90.5,86,3827.053303
82.0,68,3827.289342
99.5,66,3827.463282
99.5,45,3827.604746
89.5,96,3827.870438
82.0,142,3828.265206
68.0,151,3828.707792
90.0,100,3828.991756
-34.0,13,3829.039168
35.5,220,3829.669374
50.5,147,3830.101088
95.0,93,3830.359339
23.0,327,3836.769604
-33.0,8,3836.801427
100.5,65,3837.006836
93.5,103,3837.300811
-1.5,392,3838.456196
108.0,31,3838.544991
96.5,41,3838.661433
83.0,103,3838.955043
90.0,133,3839.370692
81.5,136,3839.75909
66.0,146,3840.234052
93.0,109,3840.581324
94.5,70,3840.77094
75.5,130,3841.165043
62.5,200,3841.733064
100.5,38,3841.840534
-29.5,5,3841.856607
93.0,105,3847.585863
95.5,41,3847.728084
91.5,63,3847.919396
95.5,70,3848.124718
96.5,100,3848.408812
93.0,94,3848.66107
96.5,49,3848.819302
105.0,35,3848.914115
88.0,77,3849.151021
93.0,79,3849.371288
97.5,58,3849.544799
101.5,37,3849.655664
99.0,35,3849.76686
106.0,55,3849.981991
-42.5,15,3850.029402
91.0,104,3850.297831
87.5,102,3850.597972
102.5,56,3850.756265
90.5,96,3851.042516
97.5,83,3851.307902
87.5,113,3851.622867
70.5,134,3852.045591
98.0,45,3852.203699
69.0,157,3852.655795
-45.5,42,3852.787736
34.5,229,3853.465332
107.5,47,3859.024106
-40.0,14,3859.055877
101.5,45,3859.229234
101.0,40,3859.386761
96.5,60,3859.560195
89.0,110,3859.873046
92.0,46,3859.998932
104.0,33,3860.103746
102.0,49,3860.251702
99.0,36,3860.356089
72.5,163,3860.818902
66.0,149,3861.253942
98.5,67,3861.43339
-33.0,6,3861.45907
100.5,15,3861.496586
89.5,117,3861.825951
89.5,92,3862.078606
91.0,90,3862.356944
-38.0,73,3862.567314
95.0,99,3862.835319
97.0,83,3863.071597
99.5,69,3863.292472
96.0,50,3863.418639
-30.5,1,3863.418639
-30.0,4,3863.449915
74.5,114,3863.776901
96.5,41,3863.890316
110.0,59,3864.079885
-28.5,5,3864.111593
89.0,95,3864.442892
84.5,134,3864.821593
-33.5,9,3864.847309
103.5,82,3870.467161
-30.5,1,3870.482791
104.0,74,3870.751433
87.0,116,3871.114393
100.5,46,3871.256597
98.5,76,3871.477582
82.0,133,3871.868345
108.5,37,3871.978787
98.5,64,3872.168415
94.5,110,3872.499384
95.0,85,3872.746122
106.0,45,3872.87824
-31.5,2,3872.87824
90.5,119,3873.224478
90.0,128,3873.597602
99.0,72,3873.80562
78.0,117,3874.13688
90.5,93,3874.405578
69.5,156,3874.863485
81.5,95,3875.131267
43.5,240,3875.821728
92.0,104,3876.137138
114.0,49,3876.279985
85.5,106,3882.050913
99.0,55,3882.256078
86.0,136,3882.818401
93.5,68,3883.10518
30.0,252,3884.053722
101.0,49,3884.314846
64.0,223,3885.00402
95.5,114,3885.398019
71.5,125,3885.885528
45.5,199,3886.454035
83.0,91,3886.733963
11.0,304,3887.633864
89.5,79,3887.869312
-31.5,3,3887.885052
100.5,54,3888.026414
89.5,99,3888.310144
86.0,109,3888.609328
90.5,121,3894.344343
79.0,104,3894.659107
105.0,50,3894.801328
72.5,130,3895.205291
99.5,83,3895.432267
87.5,102,3895.732006
106.0,44,3895.855794
83.0,118,3896.197
101.0,50,3896.344951
101.0,101,3896.612321
99.0,62,3896.802112
66.5,190,3897.322859
106.0,49,3897.46504
82.0,117,3897.809225
91.5,90,3898.061712
60.5,178,3898.56635
82.5,99,3898.859684
92.0,93,3899.11692
96.0,62,3899.32212
-34.5,9,3899.347835
-29.0,2,3899.353868
105.0,66,3899.542711
91.0,106,3899.855358
77.5,99,3905.528049
62.5,156,3906.014743
77.5,150,3906.441216
59.5,230,3907.104147
79.0,120,3907.4519
79.5,123,3907.796644
95.5,48,3907.94563
-62.5,75,3908.156877
24.5,303,3909.023755
87.5,121,3909.433475
85.0,111,3909.748745
89.0,109,3910.062258
-33.5,11,3910.093579
70.5,140,3910.488875
97.5,76,3910.751741
89.0,116,3911.08922
-32.0,4,3911.105233
101.0,67,3911.311179
100.5,52,3911.468419
84.5,112,3917.198524
103.0,77,3917.404516
79.5,105,3917.704046
95.0,112,3918.030785
-31.5,8,3918.077711
94.0,117,3918.535913
95.0,79,3918.771103
102.0,39,3918.881375
-41.5,31,3918.976029
103.0,25,3919.055108
71.0,161,3919.54642
-30.5,1,3919.554461
91.5,113,3919.899837
75.5,122,3920.252317
92.0,54,3920.424944
91.0,79,3920.66158
66.0,168,3921.166412
93.0,67,3921.371757
99.0,20,3921.434823
92.0,89,3921.687576
92.0,85,3921.92078
99.0,47,3922.078661
108.5,41,3922.204728
105.5,36,3922.299015
90.0,120,3922.655918
66.0,177,3928.796865
98.0,73,3929.064906
91.5,111,3929.380468
102.5,50,3929.522331
106.5,83,3929.777122
65.0,195,3930.355788
15.0,328,3931.333972
58.0,213,3931.978985
-39.5,13,3932.010698
104.5,41,3932.136681
65.5,192,3932.698753
49.0,173,3933.250708
77.0,135,3933.645707
101.0,51,3933.800876
94.0,104,3934.104053
62.5,184,3934.650223
90.0,90,3940.450998
65.0,119,3940.829457
99.5,73,3941.060202
108.0,38,3941.160489
98.0,80,3941.396494
91.0,82,3941.743739
-41.5,31,3941.821365
89.5,86,3942.105482
87.5,102,3942.483214
31.0,269,3943.381933
46.0,133,3943.947282
-17.0,441,3945.304095
107.5,51,3945.456118
100.5,75,3945.666678
93.5,81,3945.933348
91.0,80,3946.168804
-33.5,4,3946.184402
95.0,100,3946.468735
65.5,175,3946.988692
100.0,72,3952.374972
78.0,167,3952.895694
-34.5,14,3952.952557
84.0,86,3953.204825
45.0,260,3953.949958
98.5,68,3954.171215
106.5,37,3954.296793
95.5,95,3954.596495
-32.5,17,3954.684628
96.0,75,3954.899348
80.0,133,3955.331242
64.0,191,3955.89703
18.0,331,3956.820818
83.0,100,3957.118004
83.0,122,3957.480329
102.0,79,3957.732765
98.0,70,3957.94926
88.0,114,3958.296391
90.5,87,3963.808819
101.5,44,3963.965619
94.5,65,3964.154722
61.5,102,3964.448428
97.5,57,3964.612103
98.5,76,3964.832913
91.0,71,3965.037687
86.0,97,3965.320493
93.0,70,3965.540665
14.5,358,3966.75477
36.0,287,3967.623633
-34.0,5,3967.649561
88.5,85,3967.903367
69.0,177,3968.471736
113.5,46,3968.614623
-31.0,2,3968.614623
96.5,53,3968.774088
103.5,24,3968.845136
58.5,227,3969.513482
60.0,186,3975.450041
94.0,45,3975.608187
83.0,130,3976.014952
90.5,112,3976.330603
93.5,96,3976.645632
102.0,72,3976.834425
3.0,426,3978.078826
80.5,155,3978.536502
72.0,168,3979.025771
101.5,60,3979.230397
87.0,128,3979.593621
92.5,105,3979.919877
101.0,27,3979.982909
94.0,58,3980.156827
74.5,123,3980.535579
100.5,47,3980.677722
85.5,92,3980.930305
37.5,297,3987.18484
89.0,85,3987.437015
105.0,27,3987.531836
98.5,45,3987.658413
94.5,98,3987.946012
60.5,152,3988.452935
100.0,54,3988.610816
-22.0,451,3989.948285
94.5,109,3990.264405
101.0,25,3990.353215
98.0,62,3990.517152
96.0,61,3990.701035
0.0,351,3991.668258
110.0,74,3991.884302
100.0,30,3991.963446
107.0,46,3992.105679
77.0,148,3992.500808
96.5,45,3992.642827
75.5,139,3998.455301
88.0,123,3998.802412
19.5,340,3999.749406
77.0,99,4000.042057
92.5,77,4000.263126
105.0,55,4000.421598
88.0,121,4000.752128
99.0,67,4000.94085
-30.5,2,4000.950933
78.0,154,4001.383339
89.0,110,4001.683496
94.5,60,4001.870027
100.5,36,4001.964802
98.5,58,4002.122701
49.5,226,4002.748269
63.0,163,4003.30568
101.0,69,4003.504903
85.0,92,4003.806408
62.5,188,4009.707957
103.0,48,4009.8549
70.5,157,4010.296329
106.5,84,4010.532449
77.5,144,4010.958471
86.0,122,4011.305776
96.5,53,4011.463772
95.5,98,4011.766172
109.5,27,4011.849214
100.0,53,4012.007563
-35.0,7,4012.029255
86.0,95,4012.308134
85.5,84,4012.534621
98.5,105,4012.844711
95.0,65,4013.039879
94.5,41,4013.159769
97.5,39,4013.276211
97.5,60,4013.449367
-30.5,1,4013.459446
52.0,204,4014.02815
99.0,97,4014.375556
90.5,108,4014.690929
104.0,18,4014.738334
62.5,145,4015.195782
107.0,25,4015.274935
66.5,175,4021.206421
96.5,59,4021.369864
92.0,88,4021.638192
91.0,67,4021.839447
97.5,79,4022.061159
102.0,91,4022.376277
-30.5,1,4022.376277
88.0,130,4022.755087
99.0,95,4023.007391
106.5,73,4023.212267
97.5,71,4023.417552
100.5,55,4023.575006
57.5,203,4024.156403
93.0,76,4024.377289
81.5,127,4024.750943
94.5,86,4024.993368
91.0,49,4025.135216
97.5,50,4025.293031
87.5,107,4025.593165
49.5,218,4026.247403
-36.0,17,4026.284203
88.0,72,4026.505146
89.5,87,4026.757643
92.0,52,4026.915599
89.5,105,4032.566107
101.0,30,4032.660432
82.0,113,4032.976058
91.0,70,4033.242899
103.0,55,4033.40131
99.0,32,4033.511723
73.5,134,4033.87414
83.0,79,4034.11083
72.0,138,4034.49991
-39.0,16,4034.553607
95.0,68,4034.752856
82.0,124,4035.122426
94.5,69,4035.328046
87.0,78,4035.558388
-36.0,14,4035.596014
99.5,75,4035.804717
105.5,51,4035.935999
96.5,54,4036.093844
54.0,248,4036.772408
106.5,57,4036.946309
94.0,56,4037.09857
101.0,38,4037.209151
94.5,87,4037.451433
-35.5,22,4037.514138
52.5,213,4038.110563
94.5,60,4043.688391
95.0,74,4043.907265
104.0,30,4044.017324
67.0,162,4044.522069
77.5,113,4044.83694
92.0,72,4045.026468
87.0,115,4045.341641
62.0,221,4045.962008
82.5,108,4046.261789
106.5,60,4046.451447
100.5,43,4046.593183
106.0,16,4046.624958
95.0,132,4047.003666
94.0,62,4047.19283
93.0,74,4047.398307
-30.0,15,4047.429477
105.0,48,4047.555588
81.5,79,4047.789932
105.5,50,4047.93053
68.5,157,4048.356804
103.0,44,4048.482952
86.5,92,4048.735333
96.0,37,4048.84576
96.0,89,4049.082178
41.5,176,4055.00257
82.0,117,4055.359538
-34.0,7,4055.381174
94.0,63,4055.549137
-29.0,10,4055.586488
107.0,45,4055.696883
95.5,89,4055.946804
106.0,41,4056.05804
43.5,231,4056.705217
100.0,55,4056.863156
78.5,95,4057.146916
95.5,91,4057.384021
100.5,75,4057.621398
89.5,68,4057.846743
97.0,80,4058.073665
-32.5,7,4058.099371
-36.5,11,4058.121063
46.5,193,4058.673612
97.5,77,4058.90977
-66.5,601,4060.751016
45.5,225,4066.773557
83.0,142,4067.19974
93.5,72,4067.420708
90.0,72,4067.626017
76.0,147,4068.059071
101.0,63,4068.232634
102.5,61,4068.407016
97.5,46,4068.548453
90.0,97,4068.832506
-54.0,61,4069.006134
77.5,118,4069.384288
96.5,53,4069.542138
-31.5,2,4069.558209
73.0,170,4070.028594
101.5,48,4070.154851
104.0,45,4070.296569
100.5,39,4070.423037
74.0,107,4070.723086
91.0,107,4071.023376
90.5,76,4071.228564
-29.5,2,4071.24431
90.5,78,4071.465235
-41.0,21,4071.528296
-27.5,15,4071.560049
107.0,47,4071.686131
-34.5,6,4071.70225
-167.0,788,4079.324072
89.5,105,4079.670644
91.5,56,4079.839213
93.5,95,4080.091102
94.0,51,4080.251999
110.0,28,4080.33068
103.5,30,4080.409434
63.0,156,4080.852164
-0.5,271,4081.624706
90.0,91,4081.897974
92.5,89,4082.156427
79.5,103,4082.440413
93.0,51,4082.582567
71.5,133,4082.976996
103.5,26,4083.071776
103.0,51,4083.22963
105.5,50,4083.39767
93.5,61,4088.961051
106.0,70,4089.166048
105.5,73,4089.387134
90.0,97,4089.655802
55.5,157,4090.109879
75.0,143,4090.519915
77.5,104,4090.819521
83.0,105,4091.102893
108.0,32,4091.213305
-33.0,27,4091.30211
47.5,191,4091.826111
97.5,75,4092.046705
-65.5,138,4092.472732
95.0,77,4092.702661
83.5,103,4092.99139
92.5,59,4093.165783
92.5,107,4093.480752
82.0,123,4093.826427
84.0,113,4094.157689
28.5,284,4100.378185
88.0,109,4100.709623
87.0,88,4100.945853
69.5,122,4101.308719
101.5,56,4101.466667
98.5,87,4101.703228
100.5,35,4101.841615
92.5,112,4102.151342
85.5,78,4102.378448
100.0,77,4102.599638
80.0,140,4102.978781
106.5,31,4103.073595
96.0,58,4103.23136
-31.5,5,4103.263128
106.5,38,4103.35754
61.0,219,4103.969031
87.0,82,4104.199628
99.0,60,4104.363489
5.5,323,4105.262255
100.0,70,4105.451258
77.0,147,4105.883765
99.5,29,4105.978204
93.5,41,4111.503145
102.0,43,4111.635353
94.0,58,4111.808032
70.5,131,4112.214959
-231.5,1188,4115.572242
98.0,56,4115.729853
98.0,61,4115.901013
-42.0,536,4122.817811
99.0,38,4122.928273
-34.0,5,4122.953994
87.5,106,4123.260552
79.0,115,4123.654584
83.5,125,4124.091061
103.5,56,4124.265358
82.5,97,4124.549166
75.5,116,4124.865279
102.0,43,4124.991403
99.0,55,4125.158716
99.0,29,4125.243389
78.0,145,4125.654413
-31.5,2,4125.670074
84.0,64,4125.848882
-33.5,4,4125.854887
104.0,8,4125.886237
-38.0,17,4125.933568
73.0,168,4126.407606
89.5,81,4126.628085
98.5,59,4126.802057
100.0,81,4127.023491
99.5,63,4127.206982
25.5,254,4127.965203
103.0,43,4128.091305
-35.5,24,4128.154933
82.0,104,4128.43845
67.0,204,4134.391162
93.5,97,4134.675557
101.5,80,4134.880818
42.5,211,4135.479076
83.0,92,4135.768295
102.0,60,4135.951208
91.0,86,4136.197924
88.5,66,4136.392974
87.0,74,4136.60816
90.5,89,4136.834375
96.0,51,4136.992391
73.0,107,4137.29153
68.5,141,4137.685923
73.5,147,4138.092797
82.5,92,4138.360974
56.0,194,4138.896816
95.0,35,4138.991615
65.5,123,4139.338599
29.5,264,4145.481868
102.5,58,4145.65571
99.0,74,4145.871714
89.5,86,4146.124679
104.0,45,4146.250813
102.5,22,4146.313832
103.0,85,4146.581765
-40.5,18,4146.644768
91.5,85,4146.881886
84.5,80,4147.103007
107.5,44,4147.254776
59.0,173,4147.71776
99.0,63,4147.903695
100.0,34,4147.998013
75.0,105,4148.307709
-38.0,16,4148.345081
78.0,137,4148.723988
48.0,210,4149.396961
104.0,59,4149.559938
91.0,57,4149.718109
66.0,194,4150.283849
96.0,62,4150.457479
-29.0,404,4157.072478
105.0,55,4157.230145
91.5,93,4157.513703
32.5,224,4158.15801
95.0,59,4158.331565
89.0,70,4158.521196
96.5,48,4158.662632
96.0,63,4158.852278
-34.5,10,4158.883562
100.0,89,4159.146188
93.0,89,4159.387825
97.5,92,4159.671909
100.0,54,4159.826926
12.0,313,4160.710154
104.5,53,4160.851893
106.5,25,4160.930544
98.0,93,4161.262465
95.0,80,4161.498198
106.0,28,4161.577399
-90.5,58,4161.735236
96.5,58,4161.899492
72.5,130,4162.282983
91.0,50,4162.451269
72.0,123,4168.182497
52.5,172,4168.697579
97.5,72,4168.908398
50.0,142,4169.334286
-30.0,18,4169.381382
82.5,120,4169.728749
89.5,72,4169.957428
86.5,96,4170.231794
-9.0,469,4171.605756
88.0,53,4171.772374
96.5,97,4172.025935
-31.0,2,4172.025935
-30.5,1,4172.041768
-31.0,2,4172.051774
84.5,82,4172.261603
-27.0,6,4172.277269
86.5,103,4172.561397
97.5,75,4172.781722
101.0,47,4172.908346
97.0,54,4173.075708
88.0,100,4173.351043
88.0,98,4173.618939
78.0,143,4174.026751
17.5,256,4180.195619
88.0,101,4180.501841
101.0,56,4180.659753
-65.5,606,4182.422954
86.5,108,4182.736198
98.0,74,4182.941395
104.5,52,4183.082761
85.0,87,4183.351306
99.0,68,4183.555412
90.0,91,4183.823771
-33.0,12,4183.85551
68.0,146,4184.281564
94.0,103,4184.675404
98.0,47,4184.833103
-29.5,5,4184.848783
81.5,166,4185.36961
97.0,96,4191.21198
65.0,124,4191.606601
82.5,94,4191.870029
99.0,36,4191.980286
91.5,83,4192.216538
67.0,159,4192.721997
99.0,53,4192.879404
77.0,167,4193.346834
-31.5,2,4193.352868
105.0,63,4193.531827
97.5,67,4193.721511
71.0,109,4194.060914
-31.0,2,4194.060914
-41.0,51,4194.218277
20.0,278,4194.991128
64.0,177,4195.496159
101.5,60,4195.669696
93.0,66,4195.871727
88.0,66,4196.06118
93.0,103,4196.329055
34.0,224,4196.960936
106.5,92,4202.627888
99.5,54,4202.801889
98.0,74,4203.038122
105.5,71,4203.243728
59.0,216,4203.85596
69.5,153,4204.266439
103.5,33,4204.36123
94.0,104,4204.655468
-29.0,6,4204.677162
90.0,93,4204.929863
91.5,94,4205.261265
53.5,169,4205.734439
91.0,91,4205.982939
70.0,146,4206.377555
-35.0,6,4206.409287
61.5,181,4206.897662
86.5,125,4207.261388
101.5,68,4207.450891
86.0,79,4207.671866
99.0,57,4207.840173
84.0,115,4208.171896
89.0,92,4213.827223
107.0,59,4214.000735
90.5,62,4214.189764
23.5,268,4214.99394
92.5,109,4215.352094
106.0,94,4215.604409
70.0,162,4216.0464
103.0,65,4216.236172
105.5,59,4216.457352
96.0,36,4216.568279
77.5,147,4217.010518
39.0,228,4217.673343
80.5,188,4218.19944
81.5,142,4218.600071
101.0,33,4218.705009
98.0,27,4218.789408
99.0,73,4219.004658
-31.5,29,4219.105625
100.0,62,4219.294577
86.5,95,4219.562489
91.0,95,4225.37036
80.5,116,4225.717704
60.5,173,4226.214927
70.0,149,4226.71919
103.5,25,4226.798033
71.0,102,4227.066332
45.5,214,4227.784233
101.0,97,4228.056794
84.5,109,4228.434007
98.0,70,4228.654999
91.0,99,4228.922862
96.0,70,4229.154004
-33.0,5,4229.160009
91.0,63,4229.334054
92.0,52,4229.491291
90.0,85,4229.753994
76.5,116,4230.119779
98.0,44,4230.255814
71.0,161,4230.719548
106.0,43,4230.845774
93.5,109,4231.161554
74.0,146,4236.75205
86.5,75,4236.987679
62.0,156,4237.57222
108.0,33,4237.682547
97.0,65,4237.885747
96.5,78,4238.107529
99.0,49,4238.249031
81.0,102,4238.533215
107.0,77,4238.754378
-30.5,1,4238.754378
67.0,179,4239.338359
97.0,72,4239.543596
104.0,35,4239.654471
103.5,88,4239.901388
48.5,185,4240.454776
98.5,66,4240.653751
-20.0,401,4241.884527
75.0,127,4242.294059
43.5,141,4242.704503
86.0,69,4242.878096
95.5,62,4248.042768
89.0,92,4248.311478
94.0,115,4248.659287
99.0,70,4248.848662
101.5,24,4248.911526
11.5,166,4249.416249
103.5,62,4249.647017
-34.0,5,4249.668168
84.0,90,4249.965539
-30.5,1,4249.965539
91.0,77,4250.217816
84.5,134,4250.75287
61.0,173,4251.255233
-35.5,19,4251.318874
-29.0,2,4251.333908
89.5,97,4251.601852
82.0,124,4252.004296
105.5,25,4252.083277
100.5,123,4252.509765
89.5,110,4252.871997
-41.5,424,4254.106829
92.5,101,4259.823809
52.5,203,4260.438179
101.5,59,4260.611866
79.5,124,4260.990621
95.5,72,4261.206214
-31.0,9,4261.227912
93.5,74,4261.448228
103.0,57,4261.606291
85.5,117,4261.919589
79.5,78,4262.187362
-34.5,5,4262.203381
97.0,47,4262.329368
92.5,78,4262.613544
15.0,378,4263.889422
89.0,104,4264.268104
73.5,155,4264.787859
67.0,171,4265.339604
92.0,116,4265.670884
107.5,62,4265.858081
83.0,110,4266.188883
103.5,87,4271.983869
96.0,31,4272.078993
95.0,53,4272.25292
78.5,62,4272.426224
103.0,46,4272.568436
95.5,99,4272.836869
89.5,94,4273.089561
99.0,53,4273.262868
78.0,119,4273.594835
108.0,40,4273.70575
76.0,125,4274.057024
89.5,121,4274.45848
94.5,43,4274.568972
81.0,104,4274.884564
96.0,59,4275.090312
100.0,69,4275.311152
82.5,139,4275.706683
85.0,89,4275.994657
40.0,256,4276.694908
88.0,56,4276.847257
89.0,44,4276.978934
90.0,89,4277.246992
90.5,114,4277.557302
76.0,163,4283.435906
78.5,127,4283.843136
77.0,107,4284.158782
96.0,42,4284.284869
98.0,89,4284.522245
107.0,41,4284.632568
92.5,74,4284.837692
-6.5,280,4285.642686
102.0,67,4285.819672
102.0,60,4285.993242
79.5,156,4286.434834
54.5,215,4287.081244
100.5,55,4287.255091
100.5,32,4287.365377
-56.5,83,4287.602511
106.5,52,4287.728568
57.0,179,4288.19911
62.0,149,4288.672462
74.5,109,4289.004434
54.0,201,4295.057313
78.5,132,4295.499503
86.5,142,4295.883246
-71.5,569,4297.537865
59.5,189,4298.057947
79.0,101,4298.351958
83.5,100,4298.610602
99.5,91,4298.879035
97.0,100,4299.179533
98.5,68,4299.384437
44.5,237,4300.106483
88.0,127,4300.469615
104.5,29,4300.564624
60.0,209,4306.56587
58.0,196,4307.144681
58.0,190,4307.695802
108.5,66,4307.886402
103.0,43,4308.006847
109.5,63,4308.17078
67.5,137,4308.653127
72.5,125,4309.000743
88.5,83,4309.228031
103.5,72,4309.448669
93.0,81,4309.685705
87.0,91,4309.946523
66.5,149,4310.373276
77.5,180,4310.878125
98.5,63,4311.067888
92.5,97,4311.352314
-30.5,1,4311.352314
94.0,80,4311.572854
87.0,136,4317.353779
-35.0,373,4318.406664
101.5,78,4318.611882
95.5,74,4318.816805
107.0,20,4318.897065
84.0,142,4319.299525
99.0,101,4319.589688
51.5,186,4320.124849
101.0,79,4320.330068
92.5,98,4320.608441
84.5,118,4320.930199
59.0,215,4321.545218
71.5,192,4322.062535
94.0,86,4322.299005
99.5,37,4322.409524
98.0,100,4322.677193
75.0,111,4322.99285
104.5,66,4328.597077
