#{"t_start": 1750064445.9827676, "env_id": "my_robotenv-v1"}
r,l,t
106.0,75,3725.853053
59.5,244,3726.57938
108.5,45,3726.721098
96.0,40,3726.831559
92.5,112,3727.156212
-34.0,31,3727.250541
30.5,280,3733.414337
91.0,93,3733.729959
98.5,71,3733.933676
97.0,91,3734.201552
-43.5,19,3734.280208
103.0,28,3734.359503
100.5,72,3734.564911
88.5,131,3734.912209
102.0,40,3735.038168
98.5,83,3735.275008
89.5,67,3735.464738
59.5,205,3736.059458
78.5,166,3736.517612
82.0,114,3736.849427
89.5,85,3737.10244
82.0,154,3737.560242
81.0,173,3738.043601
88.0,130,3738.406489
87.5,100,3738.700071
84.0,102,3738.989682
96.5,60,3744.564068
93.5,88,3744.832169
81.0,160,3745.321189
97.0,51,3745.463448
84.5,113,3745.802037
105.0,49,3745.933518
100.0,90,3746.242778
106.0,44,3746.359261
107.5,45,3746.501063
100.0,61,3746.675006
97.5,69,3746.864297
51.0,258,3747.606085
97.5,37,3747.716571
82.5,126,3748.077235
106.5,71,3748.265607
-31.0,2,3748.281231
103.0,34,3748.376006
104.5,58,3748.549927
96.5,58,3748.706921
98.0,88,3748.959578
97.0,84,3749.227188
74.5,154,3749.653923
100.5,85,3749.906366
108.0,54,3750.05411
105.5,74,3750.258946
95.5,84,3755.960018
105.5,42,3756.096039
-33.5,8,3756.120099
72.0,140,3756.548795
90.0,59,3756.71265
80.0,150,3757.170367
89.5,128,3757.581186
96.0,67,3757.776916
41.0,329,3758.7335
91.0,91,3758.996015
70.0,140,3759.427031
100.0,59,3759.600866
36.0,213,3760.215252
97.5,78,3760.452257
92.0,90,3760.752325
95.5,47,3760.894188
55.0,205,3761.462168
85.0,134,3761.898691
94.5,94,3767.573522
86.0,96,3767.868309
67.5,153,3768.27734
101.0,135,3768.702956
104.0,33,3768.797297
88.0,140,3769.223921
98.5,27,3769.318419
-37.5,16,3769.365838
68.0,147,3769.782587
19.0,314,3770.703984
74.5,151,3771.145645
96.0,80,3771.382474
65.5,213,3771.978113
50.5,198,3772.531034
95.0,76,3772.752511
-31.0,2,3772.768171
-29.5,1,3772.768171
92.5,92,3773.052316
98.0,67,3773.288755
-32.0,3,3773.305483
71.5,172,3779.179707
-30.0,9,3779.211389
102.5,24,3779.274467
92.0,94,3779.557711
81.0,124,3779.901536
92.5,62,3780.090935
99.0,69,3780.296246
97.0,25,3780.375394
100.0,110,3780.690998
-36.0,15,3780.738406
69.5,150,3781.180178
90.0,73,3781.401733
102.0,57,3781.559669
91.0,115,3781.870151
102.5,61,3782.059978
101.5,48,3782.201705
-87.5,102,3782.549003
57.0,203,3783.100916
95.0,77,3783.347605
33.5,210,3783.963079
106.0,62,3784.152693
90.0,51,3784.278773
37.5,332,3790.626893
103.0,52,3790.794846
-35.5,13,3790.832225
79.5,152,3791.299014
85.0,120,3791.64686
93.0,68,3791.837559
-33.0,4,3791.853606
86.0,98,3792.121916
103.5,35,3792.232381
95.0,46,3792.358874
109.0,29,3792.453904
110.5,47,3792.580012
82.0,136,3792.959299
95.5,73,3793.179836
-32.5,4,3793.205514
97.0,58,3793.36921
36.5,237,3794.028045
89.0,100,3794.391433
91.0,97,3794.653692
105.5,25,3794.738551
96.0,102,3795.022362
83.5,136,3795.433415
-33.5,6,3795.448954
89.0,80,3795.66985
-33.0,15,3795.73288
-68.5,101,3796.005983
66.5,177,3801.98182
93.0,65,3802.171441
100.0,69,3802.376236
90.0,113,3802.708187
103.0,64,3802.91282
58.0,163,3803.417193
79.0,160,3803.898592
75.0,118,3804.235521
-34.5,6,3804.251644
95.5,47,3804.377807
97.5,61,3804.55151
72.0,146,3804.961248
100.5,89,3805.244894
97.0,48,3805.387091
47.5,229,3806.028392
64.0,147,3806.438136
105.5,57,3806.605987
-25.5,471,3813.491723
88.0,85,3813.744162
93.5,69,3813.975789
98.0,61,3814.181105
105.0,48,3814.323284
103.0,44,3814.449874
65.5,135,3814.8595
103.5,74,3815.079286
107.0,32,3815.188985
97.0,73,3815.394155
94.0,96,3815.662947
94.5,48,3815.803113
89.5,86,3816.049798
86.0,121,3816.385921
43.5,184,3816.891177
77.0,76,3817.111639
98.0,72,3817.316141
94.5,90,3817.568709
99.0,45,3817.6949
89.0,100,3818.00237
89.0,96,3818.26055
75.5,84,3818.506911
108.0,58,3818.686768
37.5,260,3824.907259
82.0,113,3825.268695
72.0,183,3825.804662
97.5,67,3826.008608
-41.0,19,3826.05601
91.0,68,3826.255206
86.0,119,3826.576998
53.5,150,3827.005351
95.0,38,3827.15492
80.0,97,3827.428822
-35.0,520,3828.925961
98.0,79,3829.156494
55.5,220,3829.792274
-30.5,1,3829.797763
-34.0,9,3829.820452
56.0,196,3830.372295
97.0,108,3836.103979
92.5,62,3836.324487
89.5,99,3836.609004
88.5,70,3836.830014
-34.0,15,3836.877433
-4.0,366,3837.942166
75.5,95,3838.216565
101.0,56,3838.374353
87.0,122,3838.753537
96.5,85,3838.989717
93.0,33,3839.100079
105.0,36,3839.204474
-38.5,12,3839.257846
72.0,178,3839.778644
47.5,237,3840.515365
103.5,59,3840.705157
75.0,122,3841.067585
97.5,42,3841.203701
-38.0,10,3841.225393
44.5,258,3841.964329
93.0,38,3847.472634
99.0,61,3847.6779
101.5,59,3847.854094
88.0,112,3848.201222
99.5,99,3848.468809
-30.5,1,3848.484485
96.5,84,3848.721562
102.5,48,3848.864058
101.0,53,3849.006923
-32.0,6,3849.040556
-13.5,425,3850.311208
62.5,170,3850.800977
95.5,90,3851.084242
48.5,235,3851.806894
67.0,163,3852.279693
104.0,65,3852.485017
-30.5,1,3852.485017
99.0,72,3852.700643
97.0,35,3852.8011
67.0,137,3853.163097
89.0,76,3853.430882
101.5,53,3858.999761
102.5,49,3859.163522
104.0,69,3859.430918
102.5,32,3859.525743
-40.5,35,3859.620538
-35.5,9,3859.652287
83.5,121,3859.980527
61.0,191,3860.549006
103.5,75,3860.753505
35.5,282,3861.556868
103.0,21,3861.635707
93.5,111,3861.943798
68.5,110,3862.24987
88.0,75,3862.470175
97.0,65,3862.653499
-32.5,9,3862.674691
67.0,143,3863.094578
97.0,51,3863.242245
91.0,135,3863.643126
85.0,121,3863.998446
72.0,130,3864.456228
82.5,124,3864.797194
-38.5,25,3864.864405
87.0,112,3870.600053
83.0,130,3871.048249
102.0,62,3871.23782
103.5,31,3871.33269
65.5,175,3871.834419
99.0,22,3871.913006
93.5,77,3872.144543
78.5,162,3872.607569
95.0,75,3872.843833
102.0,45,3872.970323
69.5,131,3873.35071
55.0,205,3873.928982
103.0,81,3874.165963
103.5,88,3874.444264
84.5,152,3874.87644
-41.0,26,3874.949739
103.0,77,3875.160338
40.5,196,3875.712262
102.5,51,3875.866456
95.5,107,3876.197418
89.5,122,3881.975619
47.0,249,3882.993679
92.0,68,3883.279043
-33.5,5,3883.292342
62.0,172,3883.906902
98.0,84,3884.336008
58.5,194,3884.937874
91.5,98,3885.253192
79.5,78,3885.506358
100.5,39,3885.695327
92.0,68,3885.930193
92.0,46,3886.072523
94.0,84,3886.324753
100.0,61,3886.498745
86.0,67,3886.693953
95.0,41,3886.810084
94.0,66,3886.999512
-37.5,24,3887.078164
85.0,137,3887.489038
93.0,57,3887.662536
95.5,45,3887.79827
-35.5,8,3887.819228
92.5,125,3888.165635
109.0,42,3888.291861
104.5,43,3888.417382
-38.0,34,3888.512138
93.0,60,3888.669725
-4.0,395,3895.239983
-32.0,4,3895.256062
93.0,66,3895.429563
95.0,73,3895.644558
70.5,153,3896.089408
-32.5,3,3896.099449
94.0,74,3896.310803
85.5,137,3896.704462
97.0,95,3896.957195
-57.0,35,3897.051912
93.5,98,3897.33584
97.5,53,3897.477982
99.5,75,3897.692881
102.5,26,3897.772315
82.5,93,3898.042939
57.0,259,3898.768135
91.0,108,3899.082527
99.5,39,3899.208975
65.0,194,3899.778539
102.0,38,3899.899834
96.0,87,3905.541035
-30.5,1,3905.551077
51.5,208,3906.170063
91.0,60,3906.34369
94.0,84,3906.564967
105.5,38,3906.691048
105.0,42,3906.801638
96.0,72,3907.006817
95.5,118,3907.354107
53.0,184,3907.885518
84.5,99,3908.185517
72.5,183,3908.700421
87.5,95,3908.974017
48.5,204,3909.619803
101.5,61,3909.793669
76.0,125,3910.138291
84.0,75,3910.360606
-29.0,4,3910.375611
-37.0,13,3910.407405
109.5,33,3910.502242
85.5,71,3910.749038
50.5,232,3911.43402
45.0,210,3917.448796
-30.5,5,3917.464428
84.5,93,3917.73262
108.0,71,3917.933431
87.0,131,3918.438458
80.5,169,3918.951687
92.0,93,3919.241434
-28.5,6,3919.257478
101.0,86,3919.510052
100.0,38,3919.620311
87.0,82,3919.871398
93.5,85,3920.123151
65.0,114,3920.495378
100.0,75,3920.721882
-30.5,1,3920.721882
102.5,57,3920.895658
91.5,81,3921.116343
88.5,89,3921.39476
100.5,69,3921.600151
100.0,80,3921.823185
83.0,135,3922.233346
64.0,205,3922.832176
33.0,238,3929.20433
107.0,34,3929.29912
93.5,96,3929.582565
93.5,64,3929.767666
-30.5,1,3929.768358
92.0,48,3929.911443
69.5,132,3930.289641
97.0,100,3930.588841
92.5,116,3930.908353
99.5,43,3931.063607
62.0,204,3931.678313
97.0,86,3931.94442
96.5,61,3932.118289
63.0,181,3932.638703
106.5,40,3932.812332
82.0,156,3933.269701
92.0,69,3933.490613
31.5,243,3934.226943
84.0,93,3934.479622
94.0,54,3934.621836
95.0,95,3940.448294
102.5,56,3940.637333
89.0,97,3940.937017
-53.5,28,3941.016171
89.0,131,3941.409802
96.0,57,3941.661748
104.0,68,3941.866089
-36.0,16,3941.913452
87.5,84,3942.206693
26.5,328,3943.331954
97.5,71,3943.553164
65.0,231,3944.449418
76.5,141,3944.875395
45.5,277,3945.695281
88.5,101,3946.002622
92.5,103,3946.308028
96.0,74,3946.52897
81.5,142,3946.938513
94.5,82,3952.356597
98.0,86,3952.640876
54.5,226,3953.318821
25.0,281,3954.152874
90.0,99,3954.452141
78.5,112,3954.83926
106.5,42,3954.950078
84.5,81,3955.233877
74.5,111,3955.549362
94.5,37,3955.675343
82.0,93,3955.957716
98.5,52,3956.105286
95.5,100,3956.373393
91.5,87,3956.610323
75.0,109,3956.941534
94.0,107,3957.256904
98.5,33,3957.351211
106.5,35,3957.455965
81.5,108,3957.792852
97.5,46,3957.930932
83.0,136,3958.357169
91.5,90,3963.883907
104.0,37,3964.004272
97.5,89,3964.262319
-31.0,2,3964.262319
90.5,76,3964.493076
89.5,138,3964.878157
78.5,115,3965.222721
57.5,205,3965.868789
101.5,42,3966.010583
71.5,154,3966.562457
108.5,38,3966.688574
-32.5,5,3966.704649
106.0,35,3966.799482
108.0,63,3966.988679
-30.5,1,3966.988679
98.0,75,3967.204073
97.0,41,3967.321244
-34.0,20,3967.393759
-30.5,1,3967.393759
102.5,33,3967.526051
111.5,54,3967.68382
92.0,70,3967.884593
110.0,41,3968.011099
108.0,57,3968.200725
7.5,356,3969.305726
74.0,143,3969.7004
76.0,169,3975.62115
94.5,105,3975.949224
-61.5,19,3976.012248
101.5,58,3976.170141
95.5,34,3976.264895
93.0,88,3976.548556
63.0,249,3977.273826
96.0,66,3977.457512
100.0,31,3977.552352
99.0,42,3977.668814
87.0,100,3977.950469
103.5,61,3978.123192
-31.5,2,3978.138875
86.5,83,3978.391319
94.0,41,3978.502177
84.5,91,3978.770475
89.5,95,3979.054766
94.0,90,3979.348312
96.0,49,3979.480446
65.5,198,3980.059303
100.5,56,3980.242925
-31.5,2,3980.248931
83.5,106,3980.564606
99.0,69,3980.754157
-38.0,14,3980.801566
43.5,237,3986.835197
76.5,110,3987.197705
106.5,41,3987.324435
93.0,44,3987.450379
107.5,46,3987.576582
104.5,60,3987.767782
100.0,53,3987.911952
88.0,89,3988.253495
103.0,38,3988.37136
103.0,41,3988.481516
-47.0,43,3988.608113
68.0,118,3988.955016
103.0,24,3989.033622
101.0,15,3989.096574
92.0,59,3989.254768
-394.0,1708,3999.526505
91.0,97,3999.796638
100.0,110,4000.120381
98.5,58,4000.276081
98.0,74,4000.481473
-41.0,18,4000.528813
90.0,88,4000.780714
90.0,107,4001.096406
89.0,143,4001.477648
81.5,121,4001.82053
99.5,46,4001.956064
28.5,282,4002.735531
-29.5,1,4002.735531
98.5,90,4003.066373
96.5,93,4003.350381
93.5,81,4003.603156
31.0,254,4009.711293
98.0,80,4009.946614
89.0,98,4010.214985
91.5,77,4010.445534
89.5,75,4010.687109
83.5,101,4010.971398
87.0,95,4011.240013
109.5,59,4011.413675
80.5,120,4011.776114
97.5,72,4011.979134
96.5,112,4012.310937
94.5,77,4012.516256
72.5,124,4012.89493
-32.5,426,4014.135932
99.5,80,4014.420231
87.5,87,4014.672506
98.0,85,4014.925166
104.0,69,4015.161738
91.5,97,4015.4454
63.5,98,4021.14622
84.0,68,4021.335934
100.0,70,4021.550736
-31.5,3,4021.55677
105.0,42,4021.68325
64.0,126,4022.052421
57.0,160,4022.562831
95.5,80,4022.793763
102.0,55,4022.941231
91.0,59,4023.099158
93.5,78,4023.320049
103.5,60,4023.477871
107.5,48,4023.634939
100.5,59,4023.806478
101.5,61,4023.979978
92.0,83,4024.201086
-33.0,5,4024.216745
101.0,98,4024.516868
60.0,189,4025.069266
100.0,59,4025.242881
54.0,195,4025.807868
89.5,108,4026.123938
44.5,292,4032.326803
25.5,266,4033.161567
100.5,56,4033.32005
106.5,56,4033.509019
75.5,168,4033.966225
62.0,162,4034.439762
89.5,64,4034.613954
100.0,43,4034.756158
93.5,102,4035.056232
22.0,316,4035.964996
30.0,259,4036.674878
100.5,49,4036.832778
-1.0,310,4037.694985
39.0,204,4043.67
98.0,99,4043.982946
101.0,68,4044.188158
92.5,73,4044.440709
-41.0,16,4044.472413
78.5,146,4044.881594
74.0,165,4045.323681
97.5,65,4045.512334
-36.5,530,4047.042311
-36.5,30,4047.127321
91.0,115,4047.452434
108.0,76,4047.663334
-42.5,16,4047.710751
61.5,154,4048.132801
91.0,67,4048.306692
104.0,86,4048.559391
105.5,59,4048.716945
78.0,108,4049.01648
92.0,104,4049.342126
100.5,49,4049.489618
103.5,57,4055.031138
105.0,35,4055.151509
-35.5,11,4055.188902
88.0,111,4055.488994
92.5,58,4055.646733
103.5,50,4055.788186
94.0,63,4055.960169
-33.0,439,4057.207798
86.5,91,4057.460407
107.0,44,4057.603033
100.0,56,4057.774504
104.0,26,4057.850074
95.5,99,4058.149786
109.5,32,4058.244167
80.5,71,4058.443827
86.0,92,4058.702684
97.5,75,4058.922726
101.5,70,4059.127186
96.0,59,4059.301112
68.5,158,4059.762333
80.0,104,4060.102438
52.5,206,4060.763944
100.0,82,4066.361264
106.5,31,4066.471747
91.5,82,4066.70194
88.0,62,4066.88133
95.0,118,4067.228811
96.0,95,4067.528452
98.0,69,4067.71815
-138.5,532,4069.29722
97.0,53,4069.460678
85.5,98,4069.728784
-31.0,2,4069.728784
95.5,46,4069.868053
69.5,158,4070.325565
84.0,118,4070.657313
96.5,48,4070.799513
97.0,81,4071.020673
97.0,65,4071.2102
-29.5,12,4071.251642
106.5,43,4071.367749
-30.5,6,4071.393472
-37.0,18,4071.430789
91.0,106,4071.730832
91.5,95,4071.994398
104.5,40,4072.099254
92.5,36,4077.5874
55.5,200,4078.169032
97.0,65,4078.35256
50.0,250,4079.05319
82.0,147,4079.462753
81.5,99,4079.805758
85.0,116,4080.135814
103.0,41,4080.249295
-35.5,22,4080.312315
93.5,103,4080.612349
-28.0,4,4080.628008
106.0,44,4080.748494
45.0,223,4081.369347
-30.5,5,4081.385023
101.5,38,4081.505508
103.0,32,4081.590292
86.0,93,4081.853914
76.5,137,4082.264212
-33.5,4,4082.279838
94.0,95,4082.532535
95.0,109,4082.848224
96.5,127,4083.25869
96.0,37,4083.384927
-36.5,14,4083.416642
84.5,141,4089.226424
43.5,163,4089.700515
35.0,201,4090.264982
110.5,31,4090.359349
96.0,42,4090.469798
104.0,55,4090.643301
92.0,62,4090.816818
2.5,275,4091.598894
92.5,107,4091.902522
92.5,44,4092.028315
105.0,100,4092.353563
82.5,76,4092.564483
68.5,133,4092.957331
87.0,106,4093.273549
89.0,98,4093.55707
82.5,109,4093.871142
59.5,222,4094.502701
53.0,201,4100.486176
87.0,140,4100.895723
94.0,62,4101.069521
-21.5,234,4101.73181
96.0,43,4101.896281
-34.5,9,4101.917974
93.5,76,4102.122916
88.0,71,4102.328129
94.5,63,4102.518
92.0,52,4102.660426
-326.5,1415,4112.11747
73.0,142,4112.512279
102.0,61,4112.695617
53.5,215,4113.269031
98.0,85,4113.506123
102.5,57,4113.664034
79.5,103,4113.95372
110.0,41,4114.06972
104.0,71,4114.290599
88.5,109,4114.600601
44.0,147,4115.017723
100.5,49,4115.153461
55.5,201,4115.727149
102.5,85,4115.961345
106.5,40,4116.071153
90.0,143,4116.496591
71.0,130,4116.85379
84.5,125,4117.201124
60.0,190,4123.163013
-35.5,23,4123.226085
96.5,83,4123.525655
67.0,179,4124.120085
22.5,305,4125.004745
22.0,205,4125.604301
98.5,51,4125.756164
92.0,51,4125.899576
72.5,129,4126.262647
93.0,96,4126.530568
97.5,74,4126.735897
61.0,200,4127.305112
97.5,60,4127.463017
80.0,143,4127.917187
100.5,52,4128.057318
88.5,89,4128.30961
91.5,70,4128.499264
57.0,204,4134.467572
76.0,160,4134.903806
82.0,133,4135.271509
87.0,112,4135.618524
89.0,79,4135.854082
101.0,53,4136.011544
-74.5,477,4137.352346
105.5,64,4137.525745
74.5,158,4137.963974
95.5,107,4138.279298
82.0,147,4138.689308
64.5,163,4139.156799
105.5,58,4139.304549
101.5,20,4139.368227
103.0,31,4139.456345
55.0,172,4139.946908
90.0,66,4145.526631
106.5,51,4145.668666
75.0,118,4146.01153
105.5,45,4146.153727
63.5,97,4146.437282
100.5,27,4146.516375
101.5,56,4146.689517
104.0,57,4146.857389
-36.0,7,4146.879183
73.0,170,4147.384271
-4.5,432,4148.594499
99.5,56,4148.753074
99.0,76,4148.97372
89.0,74,4149.194983
75.0,179,4149.746089
95.0,63,4149.933686
108.5,49,4150.0761
95.5,58,4150.233709
98.0,73,4150.454776
105.5,54,4150.612599
102.5,53,4150.770499
84.5,111,4151.095791
102.5,54,4151.259642
33.5,280,4157.49487
99.0,38,4157.605792
78.0,121,4157.950268
97.5,62,4158.139233
98.5,64,4158.313202
96.5,49,4158.455416
63.0,156,4158.912594
-31.0,2,4158.928254
87.5,113,4159.242924
77.5,113,4159.558737
79.0,163,4160.045176
90.5,90,4160.297453
75.0,136,4160.691373
97.5,69,4160.880473
100.0,81,4161.14946
39.5,272,4161.949737
94.0,50,4162.101218
105.0,34,4162.19553
103.0,54,4162.359777
90.5,139,4168.14851
99.5,68,4168.36943
106.0,22,4168.448538
106.0,81,4168.669158
65.5,139,4169.075763
97.5,59,4169.252856
88.0,108,4169.568455
102.0,76,4169.803482
86.0,115,4170.144433
93.5,67,4170.323898
95.5,60,4170.507429
104.0,34,4170.608521
92.5,81,4170.844515
100.0,25,4170.92362
101.0,109,4171.239434
95.5,49,4171.381649
93.5,87,4171.650481
69.5,173,4172.133132
88.5,95,4172.369437
96.0,97,4172.653275
109.0,45,4172.779018
-30.5,1,4172.794697
96.0,47,4172.92131
47.0,251,4173.631916
85.0,83,4173.850518
104.5,42,4173.976637
93.5,109,4179.714528
78.5,149,4180.151528
89.0,93,4180.435594
74.0,126,4180.798975
85.0,116,4181.130173
93.0,83,4181.366531
96.0,47,4181.502961
88.5,73,4181.698378
91.0,88,4182.008434
105.0,75,4182.213357
-30.5,1,4182.213357
-37.5,25,4182.276079
-33.5,5,4182.301965
56.0,220,4182.907246
-37.0,11,4182.948732
70.0,96,4183.222351
74.5,166,4183.726041
101.0,98,4184.010801
102.0,83,4184.247182
98.0,76,4184.531263
65.5,162,4185.071854
-30.5,1,4185.071854
-31.5,8,4185.098951
98.0,59,4185.29774
86.0,81,4185.58783
97.5,41,4191.224936
87.0,112,4191.572137
69.5,177,4192.071983
82.5,119,4192.403465
103.5,70,4192.656243
87.5,117,4193.002809
85.5,87,4193.249727
103.0,39,4193.365824
107.0,60,4193.529124
86.5,109,4193.852937
106.5,54,4194.010798
110.0,55,4194.183902
-2.0,364,4195.209963
87.5,77,4195.430355
91.0,88,4195.692688
-99.0,721,4203.162272
80.0,76,4203.393219
84.0,76,4203.604142
86.0,110,4203.916322
-38.5,16,4203.963751
93.0,90,4204.2007
106.0,54,4204.352488
-127.5,836,4206.737471
-30.5,1,4206.737471
106.0,21,4206.800944
98.0,70,4207.00611
88.5,124,4207.353735
102.0,49,4207.479447
97.5,60,4207.653503
77.0,112,4207.979597
108.0,34,4208.074372
97.5,34,4208.184887
87.0,108,4213.887194
95.0,90,4214.150177
78.0,115,4214.51929
103.5,66,4214.70214
78.0,88,4214.943883
96.0,49,4215.102468
95.5,88,4215.402808
73.5,173,4215.854539
78.0,107,4216.170276
79.0,83,4216.454648
111.5,43,4216.5812
81.5,71,4216.796597
101.0,40,4216.913007
-90.5,592,4218.613404
80.0,101,4218.913223
70.0,149,4219.370839
99.0,43,4219.4964
86.0,124,4225.399427
72.5,136,4225.802546
-34.5,22,4225.86562
90.0,83,4226.096087
92.0,112,4226.403591
58.0,165,4226.953228
-201.5,859,4229.614965
87.0,95,4229.896206
102.5,49,4230.069706
71.5,144,4230.479855
86.5,110,4230.805552
93.5,66,4231.000781
72.0,176,4231.537452
96.0,31,4236.780604
69.0,136,4237.221766
98.5,65,4237.490012
91.5,105,4237.836187
83.5,145,4238.256387
81.5,144,4238.656577
72.0,164,4239.193404
104.0,53,4239.351709
99.5,35,4239.44602
92.0,91,4239.715149
100.5,76,4239.930586
93.0,108,4240.262003
99.0,68,4240.467707
94.0,79,4240.698397
-37.5,12,4240.735726
98.5,68,4240.909516
-32.5,24,4240.99824
103.5,69,4241.272382
89.5,90,4241.509404
75.0,108,4241.834542
90.5,72,4242.038994
108.5,56,4242.254011
95.5,91,4242.512398
98.0,51,4242.654455
85.5,130,4247.976983
102.0,67,4248.198406
81.5,78,4248.419959
103.0,61,4248.609177
103.5,55,4248.767232
90.5,56,4248.924453
76.5,145,4249.350554
69.5,152,4249.868162
102.5,74,4250.120443
87.5,162,4250.750166
-28.5,7,4250.808439
93.0,58,4250.952762
98.0,84,4251.173393
87.0,111,4251.520469
67.5,180,4252.080573
86.5,145,4252.616741
87.0,99,4252.900995
102.5,59,4253.074332
94.5,85,4253.352472
98.0,68,4253.547091
87.5,100,4253.851965
98.0,76,4254.051551
83.0,128,4259.836844
86.5,106,4260.136925
86.0,138,4260.561728
99.5,57,4260.720386
90.5,81,4260.972299
60.0,202,4261.571882
84.0,113,4261.869483
42.5,287,4262.80035
-37.5,20,4262.878938
102.0,39,4263.073558
99.0,57,4263.257805
102.0,52,4263.456421
10.0,271,4264.375238
-34.0,14,4264.422543
100.0,64,4264.611728
91.5,80,4264.848522
94.0,110,4265.179489
107.5,48,4265.368545
56.0,157,4265.808001
103.0,25,4265.902727
71.5,145,4271.855085
94.5,58,4272.028585
99.5,71,4272.266564
63.5,184,4272.786649
67.0,153,4273.2289
89.0,86,4273.46555
94.0,43,4273.592132
95.5,32,4273.671267
60.0,171,4274.155624
-32.5,24,4274.266092
105.0,48,4274.424027
91.0,86,4274.676634
88.0,104,4275.008326
92.0,92,4275.292367
93.5,52,4275.450792
106.0,56,4275.609236
81.0,113,4275.950571
97.0,96,4276.218894
97.5,58,4276.376673
57.5,186,4276.907095
105.5,51,4277.055024
-41.0,518,4283.982681
99.5,60,4284.156079
-116.0,692,4286.101445
88.5,112,4286.416433
99.0,64,4286.605684
55.5,170,4287.141516
65.0,149,4287.583738
91.5,115,4287.88161
75.5,146,4288.30676
105.0,54,4288.464625
94.0,52,4288.622396
106.5,81,4288.875257
104.0,61,4289.064686
86.0,113,4294.853258
68.0,156,4295.307563
-37.5,21,4295.370753
40.5,347,4296.354218
-37.0,8,4296.395701
87.5,107,4296.669243
89.5,112,4296.985179
95.0,95,4297.269547
58.0,153,4297.770991
103.5,37,4297.866031
76.5,144,4298.260465
111.5,50,4298.402696
-30.5,1,4298.418362
22.0,316,4299.334409
50.0,203,4299.945681
80.5,81,4300.192569
87.5,103,4300.492632
82.0,112,4306.200478
72.0,115,4306.557133
84.5,90,4306.800762
97.0,52,4306.952145
64.0,168,4307.456344
80.5,116,4307.794283
103.5,55,4307.946732
-30.5,1,4307.946732
92.0,57,4308.098969
55.0,218,4308.798751
95.0,70,4309.004079
64.5,131,4309.370262
-32.5,6,4309.399003
78.0,140,4309.805903
98.0,36,4309.906414
99.5,44,4310.038681
-41.5,50,4310.18089
88.5,101,4310.449751
-1.0,219,4311.096451
66.5,171,4311.585847
93.0,62,4311.743939
100.0,67,4317.319645
88.5,100,4317.619057
54.5,265,4318.372198
77.0,172,4318.845352
89.5,67,4319.044625
81.5,103,4319.344333
103.0,63,4319.508224
82.5,102,4319.822103
74.5,135,4320.20129
88.0,88,4320.437349
55.5,196,4320.990663
82.0,102,4321.273871
93.0,87,4321.51369
99.5,43,4321.646867
-386.0,1868,4332.361065
89.0,97,4332.62842
103.5,75,4332.843873
84.0,98,4333.143649
100.5,76,4333.348454
84.0,91,4333.599554
88.0,86,4333.808698
57.0,124,4334.154676
94.5,104,4339.897692
77.0,126,4340.266842
95.5,105,4340.551316
31.0,253,4341.261112
-33.0,4,4341.276771
78.5,103,4341.576924
104.5,37,4341.687053
91.5,52,4341.840062
99.0,63,4341.998364
90.0,45,4342.140098
-33.5,4,4342.156167
41.5,151,4342.592621
92.0,89,4342.819574
100.0,60,4343.0031
-29.5,1,4343.0031
87.5,79,4343.230553
-43.5,30,4343.325424
62.0,135,4343.704751
57.0,198,4344.305362
-30.5,1,4344.305362
88.0,107,4344.646512
58.0,219,4345.545294
90.0,119,4345.880087
-32.0,3,4345.880087
-3.0,459,4352.623386
100.5,91,4352.907285
91.5,100,4353.207586
73.0,139,4353.665308
95.5,71,4353.867403
39.5,254,4354.561793
83.0,104,4354.861441
89.5,95,4355.145152
102.0,49,4355.271795
63.5,139,4355.660854
99.5,48,4355.802352
88.0,112,4356.117584
92.5,104,4356.401959
102.5,37,4356.512468
94.0,66,4356.701982
83.5,125,4357.043086
109.0,49,4357.175492
59.5,155,4363.034391
96.5,90,4363.303433
78.0,125,4363.664659
92.5,100,4363.961236
93.5,64,4364.1512
96.5,102,4364.451465
96.0,82,4364.698202
88.5,121,4365.035785
98.5,54,4365.203736
22.5,348,4366.166448
99.0,45,4366.292249
95.5,61,4366.466258
65.0,163,4366.92367
78.5,150,4367.35018
96.0,93,4367.634565
95.0,43,4367.755204
99.0,63,4367.93103
-34.0,8,4367.956725
89.5,117,4368.263149
-100.5,835,4376.090118
116.0,62,4376.279654
103.0,100,4376.563013
105.0,63,4376.736324
100.0,59,4376.904183
-29.5,7,4376.92585
107.5,59,4377.099848
64.5,123,4377.462254
12.5,266,4378.216477
47.5,215,4378.81616
92.5,66,4379.005652
-12.5,300,4385.355001
105.0,31,4385.44952
95.5,72,4385.67043
101.0,65,4385.869231
3.0,356,4386.911016
99.5,54,4387.053202
78.5,159,4387.505652
65.5,136,4387.887345
82.0,153,4388.31385
104.5,36,4388.424192
63.0,120,4388.7558
91.0,66,4388.945029
102.5,59,4389.144116
89.5,94,4389.449307
102.0,35,4389.55971
101.0,35,4389.654532
109.5,32,4389.748903
95.0,59,4389.917976
56.0,246,4390.595865
84.0,104,4390.895928
97.0,78,4391.133008
69.5,131,4396.929809
-228.0,1112,4400.076279
98.0,75,4400.296351
91.5,72,4400.523534
96.5,76,4400.742415
87.5,87,4400.979375
89.5,82,4401.23157
-352.0,1326,4410.369961
95.5,51,4410.511966
101.5,30,4410.60626
107.5,39,4410.748265
72.5,141,4411.246407
106.0,64,4411.472749
